StockCode,week,units,revenue,orders
22333,2010-06-14,48,82.61999999999999,8
22333,2010-06-21,70,109.32,6
22333,2010-06-28,680,997.1999999999999,8
22333,2010-07-05,403,597.75,7
22333,2010-07-12,72,122.21999999999998,9
22333,2010-07-19,16,28.11,3
22333,2010-07-26,25,41.25,6
22333,2010-08-02,19,31.349999999999998,3
22333,2010-08-09,7,11.549999999999999,3
22333,2010-08-16,16,26.4,2
22333,2010-08-23,30,49.5,5
22333,2010-08-30,77,124.28999999999999,7
22333,2010-09-06,105,165.35999999999999,9
22333,2010-09-13,696,1014.0,8
22333,2010-09-20,67,113.97,8
22333,2010-09-27,134,221.1,11
22333,2010-10-04,57,94.05,7
22333,2010-10-11,81,124.05,7
22333,2010-10-18,41,67.64999999999999,6
22333,2010-10-25,40,66.0,6
22333,2010-11-01,426,639.78,10
22333,2010-11-08,129,211.79999999999998,17
22333,2010-11-15,181,281.15999999999997,16
22333,2010-11-22,37,64.47,8
22333,2010-11-29,155,246.14999999999998,12
22333,2010-12-06,62,105.72,9
22333,2010-12-13,16,26.4,2
22333,2010-12-20,18,29.7,3
22333,2011-01-03,68,112.19999999999999,8
22333,2011-01-10,231,347.66999999999996,8
22333,2011-01-17,120,182.07999999999998,6
22333,2011-01-24,43,72.58999999999999,6
22333,2011-01-31,134,203.54,5
22333,2011-02-07,140,219.99999999999997,6
22333,2011-02-14,253,382.33,9
22333,2011-02-21,96,139.2,2
22333,2011-02-28,127,191.99,4
22333,2011-03-07,40,66.0,5
22333,2011-03-14,44,75.88,7
22333,2011-03-21,60,100.63999999999999,7
22333,2011-03-28,187,279.75,7
22333,2011-04-04,187,279.74999999999994,6
22333,2011-04-11,27,44.55,5
22333,2011-04-18,67,105.86999999999999,4
22333,2011-04-25,11,18.15,3
22333,2011-05-02,17,39.53,6
22333,2011-05-09,16,28.04,4
22333,2011-05-16,112,165.6,3
22333,2011-05-23,68,105.88,5
22333,2011-05-30,60,102.28,6
22333,2011-06-06,129,198.57,8
22333,2011-06-13,161,246.45,10
22333,2011-06-20,101,158.69,8
22333,2011-06-27,108,170.23999999999998,9
22333,2011-07-04,15,36.23,6
22333,2011-07-11,138,215.06,9
22333,2011-07-18,68,102.6,3
22333,2011-07-25,15,36.23,3
22333,2011-08-01,61,100.64999999999999,4
22333,2011-08-08,116,178.76,7
22333,2011-08-15,88,135.6,4
22333,2011-08-22,25,41.25,4
22333,2011-08-29,34,69.22,7
22333,2011-09-05,46,75.89999999999999,8
22333,2011-09-12,209,306.45,6
22333,2011-09-19,162,249.73999999999998,11
22333,2011-09-26,58,89.38,4
22333,2011-10-03,30,51.14,5
22333,2011-10-10,25,41.25,6
22333,2011-10-17,138,211.77999999999997,6
22333,2011-10-24,34,56.1,5
22333,2011-10-31,80,132.0,7
22333,2011-11-07,87,135.58999999999997,8
22333,2011-11-14,115,183.43,9
22333,2011-11-21,142,226.34,12
22333,2011-11-28,3,4.949999999999999,1
22333,2011-12-05,21,34.65,4
22334,2009-11-30,12,19.799999999999997,2
22334,2009-12-14,4,6.6,3
22334,2009-12-21,32,52.8,2
22334,2010-01-11,20,33.0,3
22334,2010-01-18,10,16.5,2
22334,2010-01-25,20,33.0,4
22334,2010-02-01,52,76.19999999999999,2
22334,2010-02-08,37,61.05,5
22334,2010-02-15,18,31.409999999999997,4
22334,2010-02-22,307,448.94999999999993,10
22334,2010-03-01,37,61.05,5
22334,2010-03-08,20,31.4,4
22334,2010-03-15,38,62.69999999999999,4
22334,2010-03-22,31,51.15,3
22334,2010-03-29,5,10.98,3
22334,2010-04-05,32,52.8,3
22334,2010-04-12,10,16.5,5
22334,2010-04-19,1,1.65,1
22334,2010-04-26,12,21.509999999999998,4
22334,2010-05-03,6,9.899999999999999,3
22334,2010-05-10,19,33.06,4
22334,2010-05-17,8,13.2,2
22334,2010-05-24,7,11.549999999999999,2
22334,2010-05-31,18,29.7,3
22334,2010-06-07,16,26.4,5
22334,2010-06-14,18,29.7,3
22334,2010-06-21,5,11.67,3
22334,2010-06-28,21,34.65,3
22334,2010-07-05,348,507.0,4
22334,2010-07-12,29,47.849999999999994,4
22334,2010-07-19,46,75.89999999999999,4
22334,2010-07-26,29,47.849999999999994,6
22334,2010-08-02,18,29.7,3
22334,2010-08-09,5,8.25,2
22334,2010-08-16,11,18.15,2
22334,2010-08-23,14,23.099999999999998,2
22334,2010-08-30,19,31.349999999999998,4
22334,2010-09-06,3,4.949999999999999,1
22334,2010-09-13,16,26.4,2
22334,2010-09-20,51,84.14999999999999,6
22334,2010-09-27,10,19.919999999999998,2
22334,2010-10-04,33,54.449999999999996,3
22334,2010-10-11,7,11.549999999999999,3
22334,2010-10-18,15,24.749999999999996,3
22334,2010-10-25,8,13.2,3
22334,2010-11-01,11,18.15,2
22334,2010-11-08,29,47.849999999999994,6
22334,2010-11-15,6,9.899999999999999,3
22334,2010-11-22,1,1.65,1
22334,2010-11-29,16,26.4,2
22334,2010-12-13,2,3.3,1
22334,2011-01-03,16,26.4,2
22334,2011-01-10,21,34.65,4
22334,2011-01-17,5,8.25,2
22334,2011-01-24,9,14.85,2
22334,2011-01-31,9,19.77,3
22334,2011-02-07,23,37.95,4
22334,2011-02-14,32,52.79999999999999,3
22334,2011-02-21,56,82.8,2
22334,2011-02-28,2,3.3,1
22334,2011-03-07,5,8.25,2
22334,2011-03-14,20,36.28,5
22334,2011-03-21,24,42.879999999999995,3
22334,2011-03-28,114,172.17999999999998,4
22334,2011-04-04,8,13.2,1
22334,2011-04-11,12,19.799999999999997,2
22334,2011-04-18,16,26.4,1
22334,2011-04-25,11,18.15,3
22334,2011-05-02,8,13.2,1
22334,2011-05-09,10,16.5,2
22334,2011-05-16,9,16.49,2
22334,2011-05-23,15,24.749999999999996,3
22334,2011-05-30,25,41.25,5
22334,2011-06-06,4,6.6,2
22334,2011-06-13,8,13.2,1
22334,2011-06-20,18,29.7,3
22334,2011-07-11,2,4.9399999999999995,2
22334,2011-07-25,8,13.2,1
22334,2011-08-01,11,18.15,3
22334,2011-08-08,16,26.4,2
22334,2011-08-15,26,42.9,3
22334,2011-08-29,1,1.65,1
22334,2011-09-05,5,8.25,1
22334,2011-09-12,8,13.2,1
22334,2011-09-19,8,13.2,2
22334,2011-10-03,8,13.2,1
22334,2011-10-10,20,33.0,4
22334,2011-10-17,31,52.78999999999999,4
22334,2011-10-31,20,33.0,3
22334,2011-11-07,8,13.2,1
22334,2011-11-14,17,29.689999999999998,2
22334,2011-11-21,11,18.15,2
22334,2011-11-28,1,3.29,1
22334,2011-12-05,8,13.2,1
22335,2009-11-30,734,427.89,15
22335,2009-12-07,125,86.45,12
22335,2009-12-14,17,11.7,3
22335,2009-12-21,1,0.65,1
22335,2010-01-04,10,6.5,1
22335,2010-01-11,75,48.75,4
22335,2010-01-18,327,183.75,3
22335,2010-01-25,24,15.600000000000001,1
22335,2010-02-01,135,89.01,6
22335,2010-02-08,1,1.28,1
22335,2010-02-22,108,70.2,6
22335,2010-03-01,45,29.25,4
22335,2010-03-08,52,33.800000000000004,2
22335,2010-03-15,6,5.16,2
22335,2010-03-22,11,7.15,2
22335,2010-03-29,24,15.600000000000001,1
22335,2010-04-05,72,46.800000000000004,3
22335,2010-04-12,82,53.300000000000004,4
22335,2010-04-19,32,21.43,4
22335,2010-04-26,10,12.8,1
22335,2010-05-03,361,205.85000000000002,5
22335,2010-05-10,14,12.25,4
22335,2010-05-17,173,112.45000000000002,6
22335,2010-05-24,26,16.900000000000002,2
22335,2010-05-31,203,138.88000000000002,4
22335,2010-06-07,26,16.900000000000002,2
22335,2010-06-14,6,7.68,4
22335,2010-06-21,53,42.64,6
22335,2010-06-28,322,178.1,4
22335,2010-07-05,19,17.39,4
22335,2010-07-12,4,5.12,2
22335,2010-07-19,98,75.04,8
22335,2010-07-26,75,55.68000000000001,8
22335,2010-08-02,87,57.18000000000001,6
22335,2010-08-09,78,60.78,8
22335,2010-08-16,8,5.830000000000001,3
22335,2010-08-23,97,63.68000000000001,5
22335,2010-08-30,664,374.63,8
22335,2010-09-06,73,47.45,7
22335,2010-09-13,9,7.74,3
22335,2010-09-20,70,48.650000000000006,6
22335,2010-09-27,179,117.61000000000001,10
22335,2010-10-04,177,116.94000000000001,11
22335,2010-10-11,478,283.16,13
22335,2010-10-18,61,39.650000000000006,4
22335,2010-10-25,401,234.37,9
22335,2010-11-01,176,132.04000000000002,12
22335,2010-11-08,210,145.95000000000002,16
22335,2010-11-15,129,93.30000000000001,14
22335,2010-11-22,110,82.84,13
22335,2010-11-29,61,49.1,6
22335,2010-12-06,52,46.4,9
22335,2010-12-13,103,68.84,3
22335,2011-01-03,1,1.28,1
22335,2011-01-10,37,33.5,6
22335,2011-01-17,19,23.75,6
22335,2011-01-24,7,6.35,4
22335,2011-01-31,23,18.55,5
22335,2011-02-07,36,24.0,3
22335,2011-02-14,290,159.70000000000002,2
22335,2011-02-21,28,20.6,3
22335,2011-02-28,4,3.2,4
22335,2011-03-07,15,13.35,5
22335,2011-03-14,56,41.2,4
22335,2011-03-21,52,36.2,4
22335,2011-03-28,92,64.60000000000001,8
22335,2011-04-04,6,4.5,2
22335,2011-04-11,24,15.600000000000001,1
22335,2011-04-18,70,50.900000000000006,8
22335,2011-04-25,34,19.700000000000003,2
22335,2011-05-02,3,3.15,2
22335,2011-05-09,64,47.6,7
22335,2011-05-16,15,11.55,2
22335,2011-05-23,73,48.050000000000004,4
22335,2011-05-30,9,7.65,3
22335,2011-06-06,14,16.9,4
22335,2011-06-13,35,23.35,3
22335,2011-06-20,21,22.65,4
22335,2011-06-27,55,35.75,5
22335,2011-07-04,43,30.950000000000003,7
22335,2011-07-11,59,38.95,6
22335,2011-07-18,30,17.1,3
22335,2011-07-25,5,6.25,2
22335,2011-08-01,8,10.0,1
22335,2011-08-08,335,197.95000000000002,6
22335,2011-08-15,30,19.5,2
22335,2011-08-22,50,32.5,3
22335,2011-08-29,9,11.25,3
22335,2011-09-05,10,7.1000000000000005,2
22335,2011-09-12,3,2.55,2
22335,2011-09-19,8,8.8,4
22335,2011-09-26,141,92.25000000000001,6
22335,2011-10-03,26,17.5,3
22335,2011-10-10,1,1.25,1
22335,2011-10-17,56,31.6,3
22335,2011-10-24,62,42.7,7
22335,2011-10-31,22,24.5,5
22335,2011-11-07,51,40.95,11
22335,2011-11-14,55,47.15,8
22335,2011-11-21,21,19.65,6
22335,2011-11-28,42,38.7,9
22335,2011-12-05,38,34.3,7
22336,2009-11-30,380,224.64000000000001,13
22336,2009-12-07,199,134.55,10
22336,2009-12-14,71,47.45,8
22336,2009-12-21,4,5.2,1
22336,2010-01-11,2,2.6,1
22336,2010-01-25,1,1.28,1
22336,2010-02-22,24,15.600000000000001,1
22336,2010-04-05,48,31.200000000000003,1
22336,2010-05-10,6,3.9000000000000004,1
22336,2010-05-17,7,7.07,2
22336,2010-05-31,1,0.65,1
22336,2010-06-07,3,1.9500000000000002,1
22336,2010-06-21,1,0.65,1
22336,2010-07-05,1,1.28,1
22336,2010-07-12,1,1.28,1
22336,2010-07-19,21,13.65,1
22336,2010-08-02,24,15.600000000000001,1
22336,2010-08-09,47,32.44,3
22336,2010-08-16,24,15.600000000000001,1
22336,2010-08-23,24,15.600000000000001,1
22336,2010-08-30,312,174.0,2
22336,2010-09-06,35,25.900000000000002,4
22336,2010-09-13,4,2.6,1
22336,2010-09-20,56,36.400000000000006,5
22336,2010-09-27,74,49.36000000000001,4
22336,2010-10-04,77,50.68000000000001,5
22336,2010-10-11,159,106.5,9
22336,2010-10-18,124,80.60000000000001,6
22336,2010-10-25,73,47.45,6
22336,2010-11-01,122,83.71000000000001,9
22336,2010-11-08,191,127.30000000000001,15
22336,2010-11-15,63,48.510000000000005,8
22336,2010-11-22,99,73.17,9
22336,2010-11-29,35,29.68,4
22336,2010-12-06,41,35.47,8
22336,2010-12-13,13,10.34,3
22336,2010-12-20,2,2.56,1
22336,2011-01-10,4,3.8600000000000003,2
22336,2011-01-17,1,1.25,1
22336,2011-01-31,1,0.65,1
22336,2011-02-21,6,3.9,1
22336,2011-02-28,1,0.65,1
22336,2011-03-28,10,6.5,1
22336,2011-04-18,11,7.15,3
22336,2011-05-02,20,13.0,1
22336,2011-05-09,5,3.25,1
22336,2011-05-16,10,6.5,1
22336,2011-05-23,48,31.200000000000003,1
22336,2011-06-20,6,3.9000000000000004,1
22336,2011-06-27,6,3.9000000000000004,1
22336,2011-07-04,25,16.85,2
22336,2011-07-18,6,3.9,1
22336,2011-08-08,288,158.4,1
22336,2011-08-15,11,7.15,2
22336,2011-08-22,1,0.65,1
22336,2011-09-05,38,24.700000000000003,3
22336,2011-09-12,26,19.3,2
22336,2011-09-19,402,79.02000000000001,6
22336,2011-09-26,536,107.12,11
22336,2011-10-03,596,122.04000000000002,10
22336,2011-10-10,236,54.08,9
22337,2009-11-30,384,224.70000000000002,10
22337,2009-12-07,5,5.8500000000000005,4
22337,2009-12-14,13,8.45,2
22337,2010-02-22,24,15.600000000000001,1
22337,2010-08-09,25,16.25,2
22337,2010-08-23,24,15.600000000000001,1
22337,2010-08-30,288,158.4,1
22337,2010-09-06,5,5.7700000000000005,2
22337,2010-09-13,24,15.600000000000001,1
22337,2010-09-20,54,35.1,4
22337,2010-09-27,30,19.5,2
22337,2010-10-04,52,33.800000000000004,3
22337,2010-10-11,302,168.13,4
22337,2010-10-18,28,18.200000000000003,2
22337,2010-10-25,42,27.300000000000004,5
22337,2010-11-01,58,40.85,5
22337,2010-11-08,93,61.08,7
22337,2010-11-15,27,21.96,6
22337,2010-11-22,80,52.00000000000001,6
22337,2010-11-29,31,22.04,3
22337,2010-12-06,30,25.8,7
22337,2010-12-13,32,20.8,1
22337,2011-07-04,15,18.75,1
22337,2011-08-08,288,158.4,1
22337,2011-09-12,8,5.2,1
22337,2011-09-19,3,1.8900000000000001,1
22337,2011-09-26,39,25.17,6
22337,2011-10-03,24,15.200000000000001,5
22337,2011-10-10,34,22.16,7
22337,2011-10-17,65,39.67,6
22337,2011-10-24,64,43.34,5
22337,2011-10-31,34,21.46,6
22337,2011-11-07,119,76.45,11
22337,2011-11-14,85,54.25,10
22337,2011-11-21,40,25.2,6
22337,2011-11-28,4,2.6,1
22338,2009-11-30,84,59.150000000000006,8
22338,2009-12-07,5,4.550000000000001,3
22338,2009-12-14,14,9.100000000000001,3
22338,2010-02-15,36,23.400000000000002,1
22338,2010-02-22,48,31.200000000000003,2
22338,2010-03-08,36,23.400000000000002,1
22338,2010-04-19,36,23.400000000000002,1
22338,2010-05-17,1,1.28,1
22338,2010-07-12,1,1.28,1
22338,2010-07-19,6,3.9000000000000004,1
22338,2010-07-26,72,46.800000000000004,2
22338,2010-08-02,39,25.35,2
22338,2010-08-09,25,16.25,2
22338,2010-08-23,24,15.600000000000001,1
22338,2010-08-30,52,33.800000000000004,3
22338,2010-09-06,29,21.37,3
22338,2010-09-13,10,6.5,1
22338,2010-09-20,9,5.85,2
22338,2010-09-27,96,62.400000000000006,4
22338,2010-10-04,48,31.200000000000003,2
22338,2010-10-11,343,194.78000000000003,5
22338,2010-10-18,28,18.200000000000003,2
22338,2010-10-25,85,55.25,7
22338,2010-11-01,67,48.59,7
22338,2010-11-08,113,78.49000000000001,10
22338,2010-11-15,63,50.400000000000006,5
22338,2010-11-22,35,22.75,3
22338,2010-11-29,38,29.740000000000002,5
22338,2010-12-06,67,47.96000000000001,7
22338,2010-12-13,12,9.06,2
22338,2011-01-10,2,2.56,1
22338,2011-01-17,3,3.75,1
22338,2011-05-02,10,12.5,1
22338,2011-07-04,6,3.9000000000000004,1
22338,2011-07-11,24,15.600000000000001,1
22338,2011-08-15,6,3.9000000000000004,1
22338,2011-08-29,1,1.25,1
22338,2011-09-05,34,22.1,2
22338,2011-09-12,19,12.350000000000001,3
22338,2011-09-19,151,39.730000000000004,4
22338,2011-09-26,265,52.99,9
22338,2011-10-03,154,40.260000000000005,6
22338,2011-10-10,429,90.31,12
22338,2011-10-17,152,35.22,11
22338,2011-10-24,722,142.46,14
22338,2011-10-31,317,82.23,13
22338,2011-11-07,480,110.92000000000002,16
22338,2011-11-14,525,132.67000000000002,23
22338,2011-11-21,457,103.91000000000001,15
22338,2011-11-28,446,131.52,18
22338,2011-12-05,366,111.62,14
22339,2009-11-30,73,48.10000000000001,4
22339,2009-12-07,3,3.25,3
22339,2009-12-14,7,4.550000000000001,2
22339,2009-12-21,4,2.6,1
22339,2010-01-18,1,1.28,1
22339,2010-02-15,36,23.400000000000002,1
22339,2010-02-22,48,31.200000000000003,2
22339,2010-03-08,36,23.400000000000002,1
22339,2010-04-19,36,23.400000000000002,1
22339,2010-07-19,10,6.5,1
22339,2010-08-02,24,15.600000000000001,1
22339,2010-08-09,25,16.25,2
22339,2010-08-16,24,15.600000000000001,1
22339,2010-08-30,24,15.600000000000001,1
22339,2010-09-06,1,0.65,1
22339,2010-09-20,55,35.75,4
22339,2010-09-27,24,15.600000000000001,1
22339,2010-10-04,144,93.60000000000001,3
22339,2010-10-11,36,23.400000000000002,3
22339,2010-10-18,78,50.7,4
22339,2010-10-25,53,34.45,4
22339,2010-11-01,39,28.5,4
22339,2010-11-08,92,67.99000000000001,6
22339,2010-11-15,147,97.44000000000001,6
22339,2010-11-22,31,20.150000000000002,3
22339,2010-11-29,6,5.79,2
22339,2010-12-06,55,40.160000000000004,6
22339,2010-12-13,2,2.56,1
22339,2011-01-17,2,2.5,1
22339,2011-07-18,288,158.4,1
22339,2011-09-12,12,7.800000000000001,1
22339,2011-09-19,198,40.260000000000005,4
22339,2011-09-26,232,44.96,7
22339,2011-10-03,211,42.730000000000004,5
22339,2011-10-10,477,118.79,11
22339,2011-10-17,227,48.59,10
22339,2011-10-24,189,39.09,7
22339,2011-10-31,233,59.67,7
22339,2011-11-07,158,37.06,11
22339,2011-11-14,181,38.790000000000006,10
22340,2009-11-30,31,60.05,7
22340,2009-12-14,4,13.72,4
22340,2010-02-22,12,19.799999999999997,1
22340,2010-05-03,12,19.799999999999997,1
22340,2010-06-21,1,3.36,1
22340,2010-07-12,1,3.36,1
22340,2010-08-02,36,59.39999999999999,3
22340,2010-08-30,12,19.799999999999997,1
22340,2010-09-06,1,1.65,1
22340,2010-09-20,36,59.39999999999999,2
22340,2010-09-27,25,42.959999999999994,3
22340,2010-10-04,49,82.55999999999999,5
22340,2010-10-11,12,19.799999999999997,1
22340,2010-10-25,18,33.12,5
22340,2010-11-01,37,62.75999999999999,3
22340,2010-11-08,55,97.58999999999999,5
22340,2010-11-15,14,35.07,5
22340,2010-11-22,44,86.27999999999999,5
22340,2010-11-29,13,23.159999999999997,2
22340,2010-12-06,2,6.72,2
22340,2010-12-13,1,3.36,1
22340,2010-12-20,1,3.36,1
22340,2011-01-10,1,3.36,1
22340,2011-08-22,12,19.799999999999997,1
22340,2011-09-19,129,69.38999999999999,8
22340,2011-09-26,80,34.72,7
22340,2011-10-03,31,13.41,5
22340,2011-10-10,120,57.35999999999999,11
22340,2011-10-17,27,15.809999999999999,8
22340,2011-10-24,74,30.619999999999997,7
22340,2011-10-31,141,83.59,10
22340,2011-11-07,172,87.32,13
22340,2011-11-14,171,88.69,16
22340,2011-11-21,238,117.46,17
22340,2011-11-28,132,89.28,12
22340,2011-12-05,79,68.03,8
22341,2009-11-30,37,62.82999999999999,4
22341,2009-12-07,94,160.44,8
22341,2009-12-14,12,26.92,5
22341,2009-12-21,25,43.029999999999994,3
22341,2010-01-04,12,19.799999999999997,1
22341,2010-01-11,42,79.63,7
22341,2010-01-18,73,122.15999999999998,5
22341,2010-01-25,15,26.459999999999997,3
22341,2010-02-01,25,42.959999999999994,3
22341,2010-02-08,13,23.159999999999997,2
22341,2010-02-15,13,23.159999999999997,2
22341,2010-02-22,12,19.799999999999997,1
22341,2010-03-08,19,43.32,4
22341,2010-03-15,14,24.809999999999995,3
22341,2010-03-22,124,188.82,6
22341,2010-03-29,13,23.159999999999997,2
22341,2010-04-12,40,65.99999999999999,4
22341,2010-04-19,51,87.57,7
22341,2010-04-26,16,33.239999999999995,3
22341,2010-05-03,4,13.44,2
22341,2010-05-10,37,62.75999999999999,4
22341,2010-05-17,65,107.24999999999999,4
22341,2010-05-24,16,33.239999999999995,4
22341,2010-05-31,14,26.519999999999996,3
22341,2010-06-07,49,82.55999999999999,5
22341,2010-06-14,14,24.809999999999995,3
22341,2010-06-21,28,53.03999999999999,4
22341,2010-06-28,18,34.83,5
22341,2010-07-05,32,56.21999999999999,4
22341,2010-07-12,25,42.959999999999994,3
22341,2010-07-19,1,3.36,1
22341,2010-07-26,1,3.36,1
22341,2010-08-02,49,82.56,3
22341,2010-08-09,7,23.52,2
22341,2010-08-16,1,3.36,1
22341,2010-08-23,2,6.72,2
22341,2010-08-30,24,39.599999999999994,2
22341,2010-09-06,13,23.159999999999997,2
22341,2010-09-13,19,33.059999999999995,3
22341,2010-09-27,48,79.19999999999999,4
22341,2010-10-04,49,82.55999999999999,5
22341,2010-10-11,601,993.3599999999999,4
22341,2010-10-18,601,876.4499999999999,4
22341,2010-10-25,13,23.159999999999997,2
22341,2010-11-01,29,56.39999999999999,4
22341,2010-11-08,591,863.3699999999999,5
22341,2010-11-15,12,19.799999999999997,1
22341,2010-11-22,3,6.66,2
22341,2010-11-29,12,19.799999999999997,1
22341,2010-12-06,3,8.36,3
22341,2010-12-13,12,19.799999999999997,1
22341,2011-01-03,25,41.24999999999999,3
22341,2011-01-10,3,10.08,2
22341,2011-01-17,73,112.49,4
22341,2011-01-31,17,31.33,4
22341,2011-02-07,14,26.379999999999995,3
22341,2011-02-21,4,6.6,1
22341,2011-02-28,3,8.23,3
22341,2011-03-07,12,19.799999999999997,1
22341,2011-03-14,14,23.099999999999998,2
22341,2011-03-21,26,46.17999999999999,3
22341,2011-03-28,1,3.29,1
22341,2011-04-04,13,23.089999999999996,2
22341,2011-04-11,12,19.799999999999997,1
22341,2011-04-18,5,16.45,1
22341,2011-04-25,16,24.0,2
22341,2011-05-02,16,32.96,3
22341,2011-05-09,12,19.799999999999997,1
22341,2011-05-23,1,3.29,1
22341,2011-05-30,12,19.799999999999997,1
22341,2011-06-06,2,6.58,2
22341,2011-06-13,12,19.799999999999997,1
22341,2011-06-20,1,3.29,1
22341,2011-07-11,15,24.749999999999996,2
22341,2011-07-18,1,3.29,1
22341,2011-07-25,2,6.58,2
22341,2011-08-01,12,19.799999999999997,1
22341,2011-08-08,16,32.959999999999994,3
22341,2011-08-22,1,1.65,1
22341,2011-08-29,14,24.739999999999995,3
22341,2011-09-05,27,49.47,3
22341,2011-09-12,1,3.29,1
22341,2011-09-19,13,23.089999999999996,2
22341,2011-10-03,1,3.29,1
22341,2011-10-10,12,19.799999999999997,1
22341,2011-10-31,4,6.6,2
22341,2011-11-14,6,19.74,2
22341,2011-11-21,1,3.29,1
22341,2011-11-28,1,3.29,1
22341,2011-12-05,5,16.450000000000003,3
22342,2009-11-30,24,39.599999999999994,2
22342,2009-12-07,28,53.31999999999999,3
22342,2009-12-14,4,13.72,3
22342,2009-12-21,1,3.43,1
22342,2010-01-04,14,23.099999999999998,2
22342,2010-01-11,2,6.72,2
22342,2010-01-18,3,10.08,3
22342,2010-01-25,13,23.159999999999997,2
22342,2010-02-01,2,6.72,2
22342,2010-02-08,12,19.799999999999997,1
22342,2010-02-15,1,3.36,1
