StockCode,Description,returned_units,returned_value,return_lines,units,class,return_rate_pct
85186A,EASTER BUNNY GARLAND OF FLOWERS,12,5.04,1,1545.0,CZ,0.78
85200,BUNNY EGG BOX,12,15.0,1,1047.0,BZ,1.15
85196,EASTER BUNNIES ON A STICK,12,6.6,1,1564.0,CZ,0.77
22717,CARD DOG AND BALL,12,5.04,1,2417.0,CZ,0.5
22716,CARD CIRCUS PARADE,12,5.04,1,5230.0,BY,0.23
22330,72 ROUND PINK DOILIES,12,17.4,1,128.0,CZ,9.38
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,17.4,1,1448.0,BZ,0.83
23266,SET OF 3 WOODEN STOCKING DECORATION,12,15.0,1,2064.0,BZ,0.58
21540,DAIRY MAID CERAMIC BUTTER DISH,12,51.0,8,1325.0,BZ,0.91
23470,CARD HOLDER LOVE BIRD LARGE,12,70.7,8,232.0,BZ,5.17
84456,SET OF 3 RABBIT EGG EASTER,12,10.2,1,37.0,CZ,32.43
22948,METAL DECORATION NAUGHTY CHILDREN,12,10.2,2,2157.0,BY,0.56
23497,CLASSIC CHROME BICYCLE BELL,12,17.4,1,2561.0,BZ,0.47
84251B,"GREETING CARD, STICKY GORDON",12,2.28,1,319.0,CZ,3.76
84247L,FAWN AND MUSHROOM GREETING CARD,12,5.04,1,1161.0,CZ,1.03
21635,MADRAS NOTEBOOK LARGE,12,45.0,1,398.0,CZ,3.02
22504,CABIN BAG VINTAGE RETROSPOT,12,322.25,8,366.0,AZ,3.28
35241,ENAMEL BLUE RIM BISCUIT BIN,12,59.400000000000006,6,309.0,BZ,3.88
20838,FRENCH LATTICE CUSHION COVER,12,10.2,1,446.0,CZ,2.69
85132C,CHARLIE AND LOLA FIGURES TINS,12,79.4,6,2066.0,AZ,0.58
85129A,"WHITE PEARL BEADED HEART, SMALL",12,15.0,1,445.0,CZ,2.7
84839,SWEETHEART KEY CABINET,12,78.6,10,1538.0,AZ,0.78
84832,ZINC WILLIE WINKIE  CANDLE STICK,12,10.2,1,6799.0,AY,0.18
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,15.0,1,2508.0,BY,0.48
21373,MIRRORED WALL ART SNOWFLAKES,12,9.0,1,636.0,CZ,1.89
22526,WHEELBARROW FOR CHILDREN,12,153.0,8,545.0,AZ,2.2
72801C,S/4 ROSE PINK DINNER CANDLES,12,15.0,1,770.0,CZ,1.56
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,9.48,1,1409.0,BZ,0.85
23186,FRENCH STYLE STORAGE JAR CAFE,12,9.24,2,1982.0,CZ,0.61
90125A,PINK BERTIE GLASS BEAD BAG CHARM,12,25.2,1,149.0,CZ,8.05
23161,REGENCY CAKE FORK,12,15.0,1,1715.0,BZ,0.7
23140,TRIPLE WIRE HOOK IVORY HEART,12,49.8,1,182.0,CZ,6.59
20658,RED RETROSPOT LUGGAGE TAG,12,15.0,1,1594.0,BY,0.75
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,12,30.6,2,131.0,CZ,9.16
23106,ZINC HEARTS PLANT POT HOLDER,12,34.68,1,291.0,CZ,4.12
20684,STRAWBERRY DREAM CHILDS UMBRELLA,12,36.5,5,581.0,BZ,2.07
23139,SINGLE WIRE HOOK PINK HEART,12,17.4,1,415.0,CZ,2.89
23138,SINGLE WIRE HOOK IVORY HEART,12,17.4,1,884.0,BZ,1.36
90170,DAISY HAIR BAND,12,19.8,1,150.0,CZ,8.0
90174,BUTTERFLY HAIR BAND,12,30.6,2,50.0,CZ,24.0
90084,PINK CRYSTAL GUITAR PHONE CHARM,12,10.2,1,64.0,CZ,18.75
23149,ANTIQUE IVORY WIRE BOWL SMALL,11,27.39,2,99.0,CZ,11.11
47589,CONGRATULATIONS BUNTING,11,59.95,6,185.0,CZ,5.95
20830,SILVER PHOTO FRAME,11,27.32,4,413.0,CZ,2.66
23145,ZINC T-LIGHT HOLDER STAR LARGE,11,10.45,2,2084.0,BZ,0.53
22066,LOVE HEART TRINKET POT,11,10.65,4,3458.0,BY,0.32
85141,JARDIN ETCHED GLASS FRUITBOWL,11,62.05,5,191.0,BZ,5.76
20856,DENIM PATCH PURSE PINK BUTTERFLY,11,18.15,2,408.0,CY,2.7
21033,JUMBO BAG CHARLIE AND LOLA TOYS,11,31.29,2,4599.0,AZ,0.24
85067,CREAM SWEETHEART WALL CABINET,11,202.45,11,498.0,AZ,2.21
85121B,RETRO LAUNDRY TUB PINK,11,93.5,6,86.0,CZ,12.79
23229,VINTAGE DONKEY TAIL GAME,11,40.89,5,1869.0,AZ,0.59
22305,COFFEE MUG PINK PAISLEY DESIGN,11,28.05,5,2269.0,AZ,0.48
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,11,54.45,4,727.0,BZ,1.51
85034A,3 GARDENIA MORRIS BOXED CANDLES,11,37.75,5,852.0,BZ,1.29
22677,FRENCH BLUE METAL DOOR SIGN 2,11,13.75,2,1583.0,BY,0.69
22678,FRENCH BLUE METAL DOOR SIGN 3,11,13.75,2,1401.0,BY,0.79
22200,FRYING PAN PINK POLKADOT,11,44.25,6,1296.0,AY,0.85
21352,EUCALYPTUS & PINECONE  WREATH,11,74.25,4,880.0,BZ,1.25
22682,FRENCH BLUE METAL DOOR SIGN 7,11,13.75,2,1166.0,BY,0.94
20702,PINK PADDED MOBILE,11,46.75,6,790.0,BY,1.39
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,11,88.45,5,609.0,BZ,1.81
20716,PARTY FOOD SHOPPER BAG,11,13.75,2,1534.0,BY,0.72
21275,ZINC TOP  2 DOOR WOODEN SHELF,11,138.45,8,250.0,BZ,4.4
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,11,76.44999999999999,4,96.0,CZ,11.46
21206,STRAWBERRY HONEYCOMB  GARLAND,11,18.15,4,2157.0,BY,0.51
82001S,VINYL RECORD FRAME SILVER,11,40.53,5,3051.0,AY,0.36
84461,12 PINK HEN+CHICKS IN BASKET,11,28.05,2,99.0,CZ,11.11
84247K,"FOLK ART GREETING CARD,pack/12",11,32.45,1,76.0,CZ,14.47
84247H,PACK/12 DECOUPAGE CARD,11,32.45,1,42.0,CZ,26.19
22152,PLACE SETTING WHITE STAR,11,4.62,4,6267.0,BZ,0.18
85231B,CINAMMON SET OF 9 T-LIGHTS,11,9.35,1,2061.0,BY,0.53
23080,RED METAL BOX TOP SECRET,11,90.75,7,1079.0,AZ,1.02
10135,COLOURING PENCILS BROWN TUBE,11,13.75,2,4228.0,AZ,0.26
35001G,HAND OPEN SHAPE GOLD,11,37.29,2,717.0,BZ,1.53
21564,PINK  HEART SHAPE LOVE BUCKET,11,31.65,7,1952.0,AZ,0.56
84762A,WHITE PICNIC BARBECUE BUCKET,11,94.45,3,59.0,CZ,18.64
72755C,FLOWER FAIRY OIL BURNER SET ROSE,11,13.75,1,592.0,CZ,1.86
22676,FRENCH BLUE METAL DOOR SIGN 1,11,13.75,2,1832.0,BY,0.6
20730,STRAWBERRY CANDY BAG,11,13.75,2,2218.0,CZ,0.5
90108,BLUE BLOSSOM HAIR CLIP,10,10.5,1,109.0,CZ,9.17
90048,GREEN WITH METAL BAG CHARM,10,49.5,1,31.0,CZ,32.26
85126,LARGE ROUND CUTGLASS CANDLESTICK,10,67.5,4,157.0,CZ,6.37
20770,ABSTRACT CIRCLE JOURNAL,10,20.1,2,1046.0,BZ,0.96
79163,BLACK CHAMPAGNE GLASS,10,5.16,3,1833.0,BZ,0.55
22858,EASTER TIN KEEPSAKE,10,16.5,3,1138.0,BZ,0.88
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,10,8.5,1,303.0,CZ,3.3
20963,APPLE BATH SPONGE,10,12.5,1,3463.0,AY,0.29
85059,FRENCH ENAMEL WATER BASIN,10,30.0,4,701.0,BZ,1.43
23291,DOLLY GIRL CHILDRENS CUP,10,12.5,3,1635.0,BZ,0.61
23290,SPACEBOY CHILDRENS BOWL,10,12.5,2,2437.0,BZ,0.41
22080,RIBBON REEL POLKADOTS,10,16.5,1,3917.0,AY,0.26
22760,"TRAY, BREAKFAST IN BED",10,125.7,9,357.0,AZ,2.8
44230,SQUARE MIRROR CURTAIN,10,77.91,4,347.0,BZ,2.88
22311,OFFICE MUG WARMER BLACK+SILVER,10,33.5,4,2125.0,AZ,0.47
23042,PAPER LANTERN 7 POINT SNOW STAR,10,66.5,1,103.0,CZ,9.71
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,10,79.5,3,315.0,BZ,3.17
21194,PINK  HONEYCOMB PAPER FAN,10,6.5,3,581.0,CZ,1.72
21154,RED SPOTTY OVEN GLOVE,10,12.5,1,8099.0,AY,0.12
21395,BLUE POLKADOT BEAKER,10,3.9,3,2980.0,BZ,0.34
22679,FRENCH BLUE METAL DOOR SIGN 4,10,12.5,1,1270.0,BY,0.79
23092,LARGE ANTIQUE WHITE PHOTO FRAME,10,77.75,9,525.0,BZ,1.9
21395,BLUE SPOTTY BEAKER,10,19.5,1,2980.0,BZ,0.34
85206A,CREAM FELT EASTER EGG BASKET,10,16.5,4,2334.0,BZ,0.43
22750,FELTCRAFT PRINCESS LOLA DOLL,10,37.5,3,3146.0,AY,0.32
21300,ANTIQUE EDWARDIAN DRESSER,10,127.5,2,53.0,CZ,18.87
22685,FRENCH BLUE METAL DOOR SIGN 0,10,12.5,1,1082.0,BY,0.92
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,10,21.0,5,2649.0,AY,0.38
21219,SET/4 BADGES BALLOON GIRL,10,12.5,1,1023.0,BY,0.98
22829,SWEETHEART WIRE WALL TIDY,10,87.9,2,243.0,BZ,4.12
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,10,14.5,1,5277.0,AZ,0.19
22619,SET OF 6 SOLDIER SKITTLES,10,37.5,3,4021.0,AY,0.25
22613,PACK OF 20 SPACEBOY NAPKINS,10,8.5,1,3055.0,BZ,0.33
21450,DISTRESSED CANDLE STICK WHITE,10,59.5,1,13.0,CZ,76.92
21890,S/6 WOODEN SKITTLES IN COTTON BAG,10,30.200000000000003,6,3500.0,AZ,0.29
84482,BUTTONS DESIGN JEWELLERY BOX,10,37.5,2,76.0,CZ,13.16
10134,COLOURING PENCILS BROWN TUBE,10,12.5,1,627.0,CZ,1.59
22476,EMPIRE UNION JACK TV DINNER TRAY,10,49.5,2,1334.0,AZ,0.75
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,10,20.4,3,433.0,CZ,2.31
21779,MA CAMPAGNE MINI WOODEN CHEST,10,35.05,3,301.0,CZ,3.32
22419,LIPSTICK PEN RED,10,4.14,4,6856.0,BY,0.15
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,7.9,1,2105.0,BZ,0.48
84678,CLASSICAL ROSE SMALL VASE,10,22.900000000000002,4,568.0,CZ,1.76
48189,DOORMAT FRIENDSHIP,10,67.5,1,1322.0,AZ,0.76
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,10,37.5,1,122.0,CZ,8.2
21578,WOODLAND DESIGN  COTTON TOTE BAG,10,22.5,3,2212.0,AY,0.45
23583,LUNCH BAG PAISLEY PARK,10,16.5,1,3395.0,AZ,0.29
21716,BOYS VINTAGE TIN SEASIDE BUCKET,10,25.5,2,3725.0,AY,0.27
35004S,SET OF 3 SILVER FLYING DUCKS,10,56.519999999999996,7,146.0,CZ,6.85
82616B,FRAPPUCINO SCARF KNITTING KIT,10,14.2,2,607.0,CZ,1.65
15060B,FAIRY CAKE DESIGN UMBRELLA,10,42.22,7,1420.0,AY,0.7
21765,HANGING METAL BIRD BATH,9,66.75,2,381.0,BZ,2.36
79301,FEATHER HEART LIGHTS,9,22.95,4,1.0,CZ,900.0
15044D,RED PAPER PARASOL,9,26.15,4,1597.0,AZ,0.56
90209A,PURPLE ENAMEL+GLASS HAIR COMB,9,18.9,2,173.0,CZ,5.2
23244,ROUND STORAGE TIN VINTAGE LEAF,9,16.95,5,936.0,BZ,0.96
22355,"CHARLOTTE BAG , SUKI DESIGN",9,7.6499999999999995,5,32013.0,AX,0.03
23035,DRAWER KNOB CERAMIC IVORY,9,13.049999999999999,2,2209.0,BZ,0.41
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",9,89.25,6,976.0,AZ,0.92
48188,DOORMAT WELCOME PUPPIES,9,71.85,5,4875.0,AZ,0.18
23487,SWEET HEART CAKE CARRIER,9,89.55,6,80.0,CZ,11.25
20936,FORKED CACTUS CANDLE,9,25.75,3,335.0,CZ,2.69
21041,RED RETROSPOT OVEN GLOVE DOUBLE,9,26.55,4,2674.0,AY,0.34
21470,FLOWER VINE RAFFIA FOOD COVER,9,33.75,4,1105.0,BY,0.81
22183,CAKE STAND VICTORIAN FILIGREE MED,9,56.2,6,586.0,BY,1.54
22176,BLUE OWL SOFT TOY,9,26.55,4,1186.0,BZ,0.76
21822,GLITTER CHRISTMAS TREE WITH BELLS,9,16.39,3,1082.0,BZ,0.83
20980,36 PENCILS TUBE POSY,9,11.25,1,233.0,CZ,3.86
21576,LETS GO SHOPPING COTTON TOTE BAG,9,20.25,3,733.0,BY,1.23
21558,SKULL LUNCH BOX WITH CUTLERY,9,22.95,8,4224.0,AY,0.21
21064,BOOM BOX SPEAKER BOYS,9,53.550000000000004,3,889.0,AZ,1.01
21531,RETRO SPOT SUGAR JAM BOWL,9,22.95,3,4085.0,AY,0.22
23356,LOVE HOT WATER BOTTLE,9,53.55,2,2386.0,AZ,0.38
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,9,18.75,4,1512.0,BZ,0.6
21717,EASTER TIN BUCKET,9,22.95,2,1561.0,BZ,0.58
23255,CHILDRENS CUTLERY CIRCUS PARADE,9,37.35,3,1015.0,BZ,0.89
84975,HEART SHAPED MIRROR,9,15.21,4,2010.0,BZ,0.45
84816,DANISH ROSE BEDSIDE CABINET,9,340.6,8,33.0,BZ,27.27
21330,WOODLAND ANIMAL  WRITING SET,9,14.85,1,1456.0,BZ,0.62
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,9,15.21,2,42.0,CZ,21.43
90070,RUBY GLASS CLUSTER BRACELET,9,53.550000000000004,2,63.0,CZ,14.29
23014,GLASS APOTHECARY BOTTLE ELIXIR,9,35.55,3,858.0,BZ,1.05
22204,MILK PAN BLUE RETROSPOT,9,33.75,3,538.0,BZ,1.67
21412,VINTAGE GOLD TINSEL REEL,9,3.7800000000000002,2,277.0,CZ,3.25
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,9,14.27,5,3964.0,AY,0.23
23090,VINTAGE GLASS T-LIGHT HOLDER,9,7.47,1,2238.0,BZ,0.4
23130,MISTLETOE HEART WREATH GREEN,9,37.35,2,962.0,BZ,0.94
85054,FRENCH ENAMEL POT W LID,8,20.2,5,920.0,BY,0.87
84030C,KNITTED RAINBOW HOT WATER BOTTLE,8,30.0,2,53.0,CZ,15.09
23183,MOTHER'S KITCHEN SPOON REST,8,30.0,3,226.0,CZ,3.54
21460,GREEN EASTER EGG HUNT START POST,8,15.6,2,113.0,CZ,7.08
84627,CANDY STRIPE ROSE C/COVER,8,47.6,1,51.0,CZ,15.69
22199,FRYING PAN RED RETROSPOT,8,34.0,2,1829.0,AZ,0.44
90175A,WHITE GLASS CHUNKY CHARM BRACELET,8,71.6,2,107.0,CZ,7.48
90143,SILVER BRACELET W PASTEL FLOWER,8,60.0,3,81.0,CZ,9.88
84508A,CAMOFLAGE DESIGN TEDDY,8,16.8,1,3809.0,AZ,0.21
22450,SILK PURSE BABUSHKA BLUE,8,26.8,3,838.0,BZ,0.95
22451,SILK PURSE BABUSHKA RED,8,26.8,2,1342.0,AZ,0.6
79192A,RETRO PLASTIC 70'S TRAY,8,10.0,1,114.0,CZ,7.02
72815,3 WICK CHRISTMAS BRIAR CANDLE,8,30.0,3,282.0,CZ,2.84
21382,SET/4 SPRING FLOWER DECORATION,8,6.0,1,1244.0,BZ,0.64
23099,FRENCH CARRIAGE LANTERN,8,53.2,4,137.0,CZ,5.84
21264,WHITE GOOSE FEATHER TREE 60CM,8,15.6,2,393.0,CZ,2.04
90214L,"LETTER ""L"" BLING KEY RING",8,10.0,2,176.0,CZ,4.55
22296,HEART IVORY TRELLIS LARGE,8,13.2,3,9836.0,AY,0.08
23377,PACK OF 12 DOLLY GIRL TISSUES,8,3.12,1,1354.0,CZ,0.59
22058,CERAMIC LOVE HEARTS DESIGN MUG,8,11.92,3,528.0,CZ,1.52
85090,CANDY SPOT APRON,8,37.2,3,106.0,CZ,7.55
22121,NOEL WOODEN BLOCK LETTERS,8,47.6,3,1490.0,AZ,0.54
21349,IVY HEART WREATH,8,54.0,2,555.0,BZ,1.44
84789,ENCHANTED BIRD PLANT CAGE,8,30.0,5,447.0,BZ,1.79
37492D,PURPLE GREEN FLOWER PIGGY BANK,8,13.2,1,361.0,CZ,2.22
22324,BLUE POLKADOT KIDS BAG,8,15.6,1,664.0,BZ,1.2
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,8,30.0,1,115.0,CY,6.96
22850,BREAD BIN DINER STYLE BLACK,8,123.6,2,8.0,CZ,100.0
20832,RED FLOCK LOVE HEART PHOTO FRAME,8,6.8,3,1705.0,CZ,0.47
20799,PINK MILKSHAKE GLASS,8,29.46,2,200.0,CZ,4.0
84761,IVORY HANGING BIRD PLANTER,8,20.4,1,279.0,CZ,2.87
21411,GINGHAM HEART  DOORSTOP RED,8,34.0,3,2103.0,AY,0.38
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,8,16.8,1,1029.0,BZ,0.78
23299,FOOD COVER WITH BEADS SET 2,8,30.0,2,1015.0,BZ,0.79
23327,HANGING CLEAR MINI BOTTLE,8,4.720000000000001,2,1734.0,CZ,0.46
20685,RED SPOTTY COIR DOORMAT,8,54.0,1,9789.0,AY,0.08
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,8,25.0,7,593.0,BY,1.35
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,8,16.8,4,283.0,CZ,2.83
84675,FROG KING WATERING CAN,8,23.6,2,206.0,CZ,3.88
85104,SILVER GLASS T-LIGHT SET,8,23.6,2,351.0,CZ,2.28
85124A,PINK JUICY FRUIT PHOTO FRAME,8,20.4,3,387.0,CZ,2.07
22175,PINK OWL SOFT TOY,8,23.6,3,1829.0,AZ,0.44
21639,ASSORTED TUTTI FRUTTI KEYRING,8,6.8,2,259.0,CZ,3.09
21540,DAIRY MAID BUTTER DISH,8,30.5,2,1325.0,BZ,0.6
48184,DOORMAT ENGLISH ROSE,8,63.6,4,4722.0,AY,0.17
21537,RETRO SPOTS PUDDING BOWL,8,34.0,5,1010.0,AY,0.79
21243,PINK  SPOTTY PLATE,8,13.52,1,5639.0,AY,0.14
21243,PINK  POLKADOT PLATE,8,13.52,1,5639.0,AY,0.14
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,8,29.64,5,2845.0,AZ,0.28
23012,GLASS APOTHECARY BOTTLE PERFUME,8,31.6,5,1074.0,BZ,0.74
17129F,BLUE GLASS GEMS IN BAG,8,11.66,2,1580.0,BY,0.51
22925,BLUE GIANT GARDEN THERMOMETER,8,47.6,5,489.0,BZ,1.64
20674,GREEN SPOTTY BOWL,8,10.0,1,3437.0,AY,0.23
35004G,SET OF 3 GOLD FLYING DUCKS,8,22.59,5,359.0,BZ,2.23
22453,MEASURING TAPE BABUSHKA BLUE,7,20.65,2,803.0,BZ,0.87
21752,GLASS CAKE STAND MIRRORED BASE,7,104.64999999999999,6,78.0,BZ,8.97
21784,SHOE SHINE BOX,7,69.64999999999999,5,294.0,BY,2.38
22372,AIRLINE BAG VINTAGE WORLD CHAMPION,7,33.95,3,606.0,BY,1.16
48187,DOORMAT NEW ENGLAND,7,54.730000000000004,4,7344.0,AY,0.1
23008,DOLLY GIRL BABY GIFT SET,7,118.65,4,435.0,AZ,1.61
22908,PACK OF 20 NAPKINS RED APPLES,7,5.949999999999999,4,5616.0,AZ,0.12
22452,MEASURING TAPE BABUSHKA PINK,7,20.65,2,1295.0,BY,0.54
84507B,STRIPES DESIGN MONKEY DOLL,7,11.049999999999999,4,1349.0,BZ,0.52
23028,DRAWER KNOB CRACKLE GLAZE BLUE,7,11.55,3,1375.0,BZ,0.51
90160A,PURPLE BOUDICCA LARGE BRACELET,7,48.65,1,52.0,CZ,13.46
20782,CAMOUFLAGE EAR MUFF HEADPHONES,7,38.43,2,157.0,CZ,4.46
22825,DECORATIVE PLANT POT WITH FRIEZE,7,53.25,4,100.0,CZ,7.0
22788,BROCANTE COAT RACK,7,66.75,5,476.0,BZ,1.47
90003D,CRYSTAL PAIR HEART HAIR SLIDES,7,26.25,2,60.0,CZ,11.67
22899,CHILDREN'S APRON DOLLY GIRL,7,14.45,5,2774.0,AY,0.25
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,7,10.15,4,15124.0,AY,0.05
22499,WOODEN UNION JACK BUNTING,7,41.650000000000006,3,3586.0,AY,0.2
21185,HOME SWEET HOME  BLACKBOARD,7,44.45,3,132.0,CZ,5.3
85016,SET OF 6 VINTAGE NOTELETS KIT,7,17.85,2,1679.0,BZ,0.42
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,7,12.2,4,723.0,BZ,0.97
21686,MEDINA STAMPED METAL STOOL,7,249.64999999999998,2,65.0,BZ,10.77
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,7,26.25,2,44.0,CZ,15.91
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,7,26.25,2,51.0,CZ,13.73
23283,DOORMAT VINTAGE LEAF,7,57.45,2,994.0,AZ,0.7
21536,DAIRY MAID  SMALL  MILK JUG,7,14.700000000000001,7,223.0,CZ,3.14
23015,CORDIAL GLASS JUG,7,57.75,3,41.0,CZ,17.07
23241,TREASURE TIN GYMKHANA DESIGN,7,14.56,5,2184.0,AZ,0.32
22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,7,5.6899999999999995,4,20026.0,AX,0.03
20707,CRAZY DAISY HEART DECORATION,7,8.75,3,1614.0,BZ,0.43
20674,GREEN POLKADOT BOWL,7,8.56,2,3437.0,AY,0.2
90049,IVORY GOLD METAL BAG CHARM,7,34.65,1,20.0,CZ,35.0
85232A,SET/3 POLKADOT STACKING TINS,7,34.65,3,378.0,BZ,1.85
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,7,20.650000000000002,3,547.0,BZ,1.28
22119,PEACE WOODEN BLOCK LETTERS,7,48.650000000000006,5,910.0,AZ,0.77
84352,SILVER CHRISTMAS TREE BAUBLE STAND,7,118.65,6,206.0,BZ,3.4
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",7,20.65,2,1380.0,BZ,0.51
22832,BROCANTE SHELF WITH HOOKS,7,75.25,5,185.0,BZ,3.78
23345,DOLLY GIRL BEAKER,7,8.75,2,2455.0,BZ,0.29
22770,MIRROR CORNICE,7,104.64999999999999,6,112.0,BZ,6.25
22763,KEY CABINET MA CAMPAGNE,7,69.64999999999999,4,666.0,AZ,1.05
23306,SET OF 36 DOILIES PANTRY DESIGN,7,10.149999999999999,2,2808.0,BZ,0.25
23527,WALL ART ANIMALS AND NATURE,7,26.25,2,421.0,BZ,1.66
84687,BEACH HUT SHELF W 3 DRAWERS,7,37.65,5,315.0,BZ,2.22
20767,BLUE PAISLEY JOURNAL,7,17.85,2,817.0,BZ,0.86
21055,TOOL BOX SOFT TOY,7,62.650000000000006,2,389.0,BY,1.8
82552,WASHROOM METAL SIGN,7,8.75,3,6965.0,AY,0.1
21663,VINTAGE GLASS SUGAR CADDY,7,41.65,7,76.0,CZ,9.21
21664,RIDGED GLASS STORAGE JAR CREAM LID,7,26.25,3,259.0,CZ,2.7
22266,EASTER DECORATION HANGING BUNNY,7,4.55,2,2546.0,CZ,0.27
21065,BOOM BOX SPEAKER GIRLS,7,39.910000000000004,2,611.0,BZ,1.15
23395,BELLE JARDINIERE CUSHION COVER,7,26.25,5,761.0,BZ,0.92
23534,WALL ART STOP FOR TEA,7,41.650000000000006,2,1388.0,AZ,0.5
47591A,CAROUSEL DES CHILD'S APRON,7,11.55,1,163.0,CZ,4.29
23409,PHOTO FRAME LINEN AND LACE LARGE,7,26.25,2,215.0,CZ,3.26
21524,DOORMAT SPOTTY HOME SWEET HOME,7,56.39,4,5268.0,AY,0.13
20795,LARGE BLUE PROVENCAL CERAMIC BALL,7,14.7,3,135.0,CZ,5.19
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,7,139.64999999999998,5,210.0,BZ,3.33
23425,STORAGE TIN HOME SWEET HOME,7,17.43,3,275.0,CZ,2.55
20973,12 PENCIL SMALL TUBE WOODLAND,7,4.55,4,9882.0,AY,0.07
21584,RETROSPOT SMALL TUBE MATCHES,7,11.55,2,3805.0,AZ,0.18
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,7,7.930000000000001,2,769.0,BZ,0.91
23152,IVORY SWEETHEART WIRE LETTER RACK,7,26.25,3,558.0,BZ,1.25
23091,ZINC HERB GARDEN CONTAINER,7,43.75,4,591.0,BZ,1.18
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,7,14.7,2,1251.0,BZ,0.56
90214G,"LETTER ""G"" BLING KEY RING",7,8.75,2,100.0,CZ,7.0
84674,FLYING PIG WATERING CAN,7,20.650000000000002,3,461.0,CZ,1.52
23128,FELTCRAFT BOY JEAN-PAUL KIT,7,34.65,2,453.0,BZ,1.55
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",7,11.55,4,4779.0,AZ,0.15
90202A,PURPLE ENAMEL FLOWER HAIR TIE,6,17.7,1,31.0,CZ,19.35
90202B,WHITE ENAMEL FLOWER HAIR TIE,6,17.7,1,24.0,CZ,25.0
90214I,"LETTER ""I"" BLING KEY RING",6,7.5,1,62.0,CZ,9.68
90214C,"LETTER ""C"" BLING KEY RING",6,7.5,1,165.0,CZ,3.64
90214A,"LETTER ""A"" BLING KEY RING",6,7.5,1,213.0,CZ,2.82
90209C,PINK ENAMEL+GLASS HAIR COMB,6,12.6,2,399.0,CZ,1.5
90202C,GREEN ENAMEL FLOWER HAIR TIE,6,17.7,1,31.0,CZ,19.35
84663A,GRASS HOPPER WOODEN WALL CLOCK,6,15.06,4,375.0,CZ,1.6
84596J,MIXED NUTS LIGHT GREEN BOWL,6,7.5,1,813.0,CZ,0.74
84682,CLASSICAL ROSE DISH,6,17.7,3,295.0,CZ,2.03
23131,MISTLETOE HEART WREATH CREAM,6,24.9,2,943.0,BZ,0.64
23160,REGENCY TEA SPOON,6,7.5,2,1462.0,BZ,0.41
90214E,"LETTER ""E"" BLING KEY RING",6,7.5,1,142.0,CZ,4.23
23081,GREEN METAL BOX ARMY SUPPLIES,6,49.5,3,484.0,BZ,1.24
23123,COCKTAIL SWORDS 50 PIECES,6,4.98,2,936.0,CZ,0.64
90101,WHITE FRANGIPANI NECKLACE,6,15.3,1,52.0,CZ,11.54
21744,SNOWFLAKE PORTABLE TABLE LIGHT,6,17.7,1,906.0,BZ,0.66
21756,BATH BUILDING BLOCK WORD,6,35.7,3,1628.0,AY,0.37
90201C,RED ENAMEL FLOWER RING,6,17.7,1,119.0,CZ,5.04
85099B,JUMBO BAG RED WHITE SPOTTY,6,10.799999999999999,6,97350.0,AX,0.01
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,6,16.9,3,278.0,CZ,2.16
20886,BOX OF 9 PEBBLE CANDLES,6,11.7,1,1783.0,BY,0.34
21627,ELEPHANT CARNIVAL POUFFE,6,78.7,2,196.0,BZ,3.06
21661,VINTAGE GLASS TEA CADDY,6,35.2,4,240.0,BZ,2.5
21992,VINTAGE PAISLEY STATIONERY SET,6,17.7,1,3332.0,AY,0.18
